filename,x_pixel,y_pixel
img_0821.jpg,22.516,101.76
img_0822.jpg,154.486,103.414
img_0823.jpg,149.84,127.492
img_0824.jpg,30.537,65.385
img_0825.jpg,162.53,105.03
img_0826.jpg,176.558,206.006
img_0827.jpg,52.119,119.955
img_0828.jpg,56.52,150.389
img_0829.jpg,38.79,58.721
img_0830.jpg,56.456,128.13
img_0831.jpg,19.327,55.889
img_0832.jpg,54.744,148.213
img_0833.jpg,74.04,178.821
img_0834.jpg,103.617,144.679
img_0835.jpg,62.567,124.549
img_0836.jpg,98.364,60.107
img_0837.jpg,46.99,168.958
img_0838.jpg,12.003,85.324
img_0839.jpg,98.058,133.921
img_0840.jpg,20.02,114.11
img_0841.jpg,225.063,72.204
img_0842.jpg,26.038,155.689
img_0843.jpg,23.348,101.168
img_0844.jpg,154.386,118.595
img_0845.jpg,8.123,174.936
img_0846.jpg,61.994,175.944
img_0847.jpg,114.746,126.874
img_0848.jpg,202.18,109.707
img_0849.jpg,86.714,43.513
img_0850.jpg,102.233,198.437
img_0851.jpg,124.891,75.629
img_0852.jpg,36.602,85.703
img_0853.jpg,12.034,152.922
img_0854.jpg,30.708,183.32
img_0855.jpg,186.993,118.874
img_0856.jpg,77.099,161.456
img_0857.jpg,39.383,152.105
img_0858.jpg,114.257,168.357
img_0859.jpg,120.308,114.689
img_0860.jpg,140.24,52.078
img_0861.jpg,172.593,199.533
img_0862.jpg,75.146,93.256
img_0863.jpg,11.064,172.011
img_0864.jpg,133.153,122.158
img_0865.jpg,225.025,61.309
img_0866.jpg,58.451,126.729
img_0867.jpg,35.488,53.254
img_0868.jpg,183.363,35.286
img_0869.jpg,222.465,120.7
img_0870.jpg,118.644,151.773
img_0871.jpg,119.401,147.841
img_0872.jpg,166.244,59.948
img_0873.jpg,82.711,67.478
img_0874.jpg,80.712,141.68
img_0875.jpg,91.025,174.734
img_0876.jpg,23.765,182.726
img_0877.jpg,118.923,145.221
img_0878.jpg,58.093,40.444
img_0879.jpg,31.297,124.614
img_0880.jpg,71.34,181.207
img_0881.jpg,25.829,118.189
img_0882.jpg,86.306,106.026
img_0883.jpg,37.249,121.098
img_0884.jpg,75.459,150.498
img_0885.jpg,7.208,97.557
img_0886.jpg,9.222,94.718
img_0887.jpg,64.695,133.686
img_0888.jpg,124.707,70.161
img_0889.jpg,9.702,149.343
img_0890.jpg,11.214,136.963
img_0891.jpg,162.475,50.874
img_0892.jpg,11.373,81.489
img_0893.jpg,58.221,150.33
img_0894.jpg,195.465,57.878
img_0895.jpg,132.203,58.848
img_0896.jpg,17.365,97.587
img_0897.jpg,70.503,199.138
img_0898.jpg,190.198,178.786
img_0899.jpg,9.06,104.098
img_0900.jpg,129.617,129.686
img_0901.jpg,113.173,136.035
img_0902.jpg,106.366,112.051
img_0903.jpg,10.414,174.197
img_0904.jpg,180.989,15.843
img_0905.jpg,102.802,161.807
img_0906.jpg,220.718,72.604
img_0907.jpg,62.854,70.488
img_0908.jpg,27.405,155.293
img_0909.jpg,129.116,95.363
img_0910.jpg,10.18,120.046
img_0911.jpg,46.53,192.137
img_0912.jpg,49.468,70.514
img_0913.jpg,65.74,177.944
img_0914.jpg,110.382,73.32
img_0915.jpg,145.963,106.279
img_0916.jpg,32.084,149.392
img_0917.jpg,99.671,122.92
img_0918.jpg,111.617,182.617
img_0919.jpg,149.656,110.442
img_0920.jpg,110.806,57.631
img_0921.jpg,136.159,164.186
img_0922.jpg,26.036,73.982
img_0923.jpg,231.899,10.561
img_0924.jpg,84.38,80.548
img_0925.jpg,149.44,188.859
img_0926.jpg,111.662,153.503
img_0927.jpg,16.149,128.653
img_0928.jpg,51.722,191.793
img_0929.jpg,117.853,67.974
img_0930.jpg,155.121,168.836
img_0931.jpg,185.732,157.718
img_0932.jpg,158.493,107.025
img_0933.jpg,152.541,207.075
img_0934.jpg,106.187,61.952
img_0935.jpg,17.056,70.269
img_0936.jpg,77.267,158.329
img_0937.jpg,75.309,56.597
img_0938.jpg,149.697,180.401
img_0939.jpg,131.767,29.542
img_0940.jpg,36.772,66.855
img_0941.jpg,45.58,81.266
img_0942.jpg,23.712,78.969
img_0943.jpg,165.873,198.697
img_0944.jpg,161.494,117.104
img_0945.jpg,93.636,114.604
img_0946.jpg,204.244,189.052
img_0947.jpg,31.337,189.723
img_0948.jpg,12.679,180.464
img_0949.jpg,41.071,62.621
img_0950.jpg,136.483,140.604
img_0951.jpg,112.677,145.002
img_0952.jpg,44.771,139.988
img_0953.jpg,178.485,36.26
img_0954.jpg,160.639,172.538
img_0955.jpg,23.931,185.327
img_0956.jpg,201.255,115.501
img_0957.jpg,102.492,126.508
img_0958.jpg,45.456,77.84
img_0959.jpg,63.887,172.995
img_0960.jpg,224.473,112.796
img_0961.jpg,53.921,167.753
img_0962.jpg,10.313,137.943
img_0963.jpg,56.861,119.591
img_0964.jpg,92.929,174.433
img_0965.jpg,30.507,85.803
img_0966.jpg,109.663,174.847
img_0967.jpg,102.882,130.986
img_0968.jpg,131.737,131.846
img_0969.jpg,20.85,88.965
img_0970.jpg,56.338,153.931
img_0971.jpg,68.864,149.699
img_0972.jpg,81.201,95.709
img_0973.jpg,32.313,95.996
img_0974.jpg,165.271,45.722
img_0975.jpg,81.805,166.606
img_0976.jpg,28.924,118.795
img_0977.jpg,16.032,118.3
img_0978.jpg,83.872,71.604
img_0979.jpg,91.696,61.659
img_0980.jpg,98.49,145.535
img_0981.jpg,55.66,125.954
img_0982.jpg,44.946,185.474
img_0983.jpg,95.463,36.673
img_0984.jpg,163.58,204.582
img_0985.jpg,147.32,194.445
img_0986.jpg,236.469,44.322
img_0987.jpg,12.003,70.046
img_0988.jpg,171.552,182.233
img_0989.jpg,118.529,32.119
img_0990.jpg,233.127,39.532
img_0991.jpg,225.42,9.939
img_0992.jpg,13.335,105.248
img_0993.jpg,130.742,53.571
img_0994.jpg,110.589,59.789
img_0995.jpg,117.739,116.236
img_0996.jpg,69.939,141.358
img_0997.jpg,48.28,76.365
img_0998.jpg,230.531,50.758
img_0999.jpg,120.436,111.053
